game_id,date,status,home_team_id,home_team_name,home_team_abbrev,home_score,away_team_id,away_team_name,away_team_abbrev,away_score,venue,attendance,season
401705734,2025-04-10T23:00Z,Final,11,Indiana Pacers,IND,114,5,Cleveland Cavaliers,CLE,112,Gainbridge Fieldhouse,17020,2024-25
401705735,2025-04-10T23:30Z,Final,17,Brooklyn Nets,BKN,109,1,Atlanta Hawks,ATL,133,Barclays Center,17926,2024-25
401705727,2025-04-11T00:00Z,Final,15,Milwaukee Bucks,MIL,136,3,New Orleans Pelicans,NO,111,Fiserv Forum,17341,2024-25
401705736,2025-04-11T01:30Z,Final,29,Memphis Grizzlies,MEM,125,16,Minnesota Timberwolves,MIN,141,FedExForum,17007,2024-25
401705737,2025-04-11T23:00Z,Final,8,Detroit Pistons,DET,119,15,Milwaukee Bucks,MIL,125,Little Caesars Arena,20062,2024-25
401705738,2025-04-11T23:00Z,Final,11,Indiana Pacers,IND,115,19,Orlando Magic,ORL,129,Gainbridge Fieldhouse,17010,2024-25
401705739,2025-04-11T23:00Z,Final,20,Philadelphia 76ers,PHI,110,1,Atlanta Hawks,ATL,124,Xfinity Mobile Arena,19752,2024-25
401705740,2025-04-11T23:30Z,Final,2,Boston Celtics,BOS,130,30,Charlotte Hornets,CHA,94,TD Garden,19156,2024-25
401705741,2025-04-11T23:30Z,Final,18,New York Knicks,NY,102,5,Cleveland Cavaliers,CLE,108,Madison Square Garden,19812,2024-25
401705742,2025-04-12T00:00Z,Final,4,Chicago Bulls,CHI,119,27,Washington Wizards,WSH,89,United Center,21400,2024-25
401705743,2025-04-12T00:00Z,Final,3,New Orleans Pelicans,NO,104,14,Miami Heat,MIA,153,Smoothie King Center,17087,2024-25
401705744,2025-04-12T00:30Z,Final,6,Dallas Mavericks,DAL,124,28,Toronto Raptors,TOR,102,American Airlines Center,20177,2024-25
401705745,2025-04-12T01:00Z,Final,16,Minnesota Timberwolves,MIN,117,17,Brooklyn Nets,BKN,91,Target Center,18978,2024-25
401705746,2025-04-12T01:00Z,Final,7,Denver Nuggets,DEN,117,29,Memphis Grizzlies,MEM,109,Ball Arena,20015,2024-25
401705747,2025-04-12T01:30Z,Final,26,Utah Jazz,UTAH,111,25,Oklahoma City Thunder,OKC,145,Delta Center,18175,2024-25
401705748,2025-04-12T02:00Z,Final,21,Phoenix Suns,PHX,117,24,San Antonio Spurs,SA,98,PHX Arena,17071,2024-25
401705749,2025-04-12T02:00Z,Final,22,Portland Trail Blazers,POR,86,9,Golden State Warriors,GS,103,Moda Center,19335,2024-25
401705750,2025-04-12T02:00Z,Final,23,Sacramento Kings,SAC,100,12,LA Clippers,LAC,101,Golden 1 Center,16435,2024-25
401705751,2025-04-12T02:30Z,Final,13,Los Angeles Lakers,LAL,140,10,Houston Rockets,HOU,109,crypto.com Arena,18997,2024-25
401705752,2025-04-13T17:00Z,Final,1,Atlanta Hawks,ATL,117,19,Orlando Magic,ORL,105,State Farm Arena,17714,2024-25
401705753,2025-04-13T17:00Z,Final,2,Boston Celtics,BOS,93,30,Charlotte Hornets,CHA,86,TD Garden,19156,2024-25
401705754,2025-04-13T17:00Z,Final,17,Brooklyn Nets,BKN,105,18,New York Knicks,NY,113,Barclays Center,17926,2024-25
401705755,2025-04-13T17:00Z,Final,5,Cleveland Cavaliers,CLE,118,11,Indiana Pacers,IND,126,Rocket Arena,19432,2024-25
401705756,2025-04-13T17:00Z,Final,14,Miami Heat,MIA,118,27,Washington Wizards,WSH,119,Kaseya Center,19968,2024-25
401705757,2025-04-13T17:00Z,Final,20,Philadelphia 76ers,PHI,102,4,Chicago Bulls,CHI,122,Xfinity Mobile Arena,20059,2024-25
401705758,2025-04-13T17:00Z,Final,15,Milwaukee Bucks,MIL,140,8,Detroit Pistons,DET,133,Fiserv Forum,17796,2024-25
401705759,2025-04-13T19:30Z,Final,10,Houston Rockets,HOU,111,7,Denver Nuggets,DEN,126,Toyota Center (Houston),18055,2024-25
401705760,2025-04-13T19:30Z,Final,29,Memphis Grizzlies,MEM,132,6,Dallas Mavericks,DAL,97,FedExForum,17794,2024-25
401705761,2025-04-13T19:30Z,Final,16,Minnesota Timberwolves,MIN,116,26,Utah Jazz,UTAH,105,Target Center,18978,2024-25
401705762,2025-04-13T19:30Z,Final,3,New Orleans Pelicans,NO,100,25,Oklahoma City Thunder,OKC,115,Smoothie King Center,17761,2024-25
401705763,2025-04-13T19:30Z,Final,24,San Antonio Spurs,SA,125,28,Toronto Raptors,TOR,118,Frost Bank Center,18672,2024-25
401705764,2025-04-13T19:30Z,Final,9,Golden State Warriors,GS,119,12,LA Clippers,LAC,124,Chase Center,18064,2024-25
401705765,2025-04-13T19:30Z,Final,22,Portland Trail Blazers,POR,109,13,Los Angeles Lakers,LAL,81,Moda Center,19335,2024-25
401705766,2025-04-13T19:30Z,Final,23,Sacramento Kings,SAC,109,21,Phoenix Suns,PHX,98,Golden 1 Center,17832,2024-25
